Month,Week,Campaign,Ad state,Ad type,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Logo ID,Landscape logo ID,Business name,Video,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,Display URL,Path 1,Path 2,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Impr.,Currency code,Avg. CPC,TrueView views,TrueView view rate,Clicks,CTR,Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%
Apr-25,4/21/2025,UCM - Brand Awareness - Anthem - Video - 2.1.2025 - 6.30.2025,Enabled,Demand Gen video ad,https://www.cmu.edu/work-that-matters/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Work that matters at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,"Shaping the future through innovation, creativity, and collaboration.",--,Leading the way in innovation and creativity.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Anthem Video - 30, 15A, 15B",--,--,--,,--,--,,"1,741,277",USD,0.13,"15,604",0.90%,"25,321",1.45%,2.83%,1.17%,0.57%,0.25%
Apr-25,4/28/2025,UCM - Brand Awareness - Anthem - Video - 2.1.2025 - 6.30.2025,Enabled,Demand Gen video ad,https://www.cmu.edu/work-that-matters/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Work that matters at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,"Shaping the future through innovation, creativity, and collaboration.",--,Leading the way in innovation and creativity.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Anthem Video - 30, 15A, 15B",--,--,--,,--,--,,"356,182",USD,0.12,"1,450",0.41%,"12,212",3.43%,2.66%,1.10%,0.56%,0.25%
Apr-25,3/31/2025,UCM - AI Keyword Campaign - 2.6.2025 - 6.30.2025,Enabled,Responsive search ad,https://ai.cmu.edu/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Artificial Intelligence,--,AI Research & Innovation,--,Pioneering the Future of AI,--,Apply for CMU,--,Cutting-Edge Technology,--,Find Out More,--,The Future of AI Starts Here,--,AI & Machine Learning Research,--,Innovative AI,--,AI-Driven Solutions,--,AI Program Ranked No. 1,--,AI and Machine Learning,--,--,--,--,--,Carnegie Mellon University is the pioneer in artificial intelligence education.,--,Experience cutting-edge research and interdisciplinary learning.,--,"Explore cutting-edge advancements in machine learning, robotics, and AI ethics.",--,Explore CMU's Artificial Intelligence Programs and Get Started Today.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,home,--,,--,--,,"44,357",USD,1.09,0,0,"1,414",3.19%,0,0,0,0
Apr-25,4/7/2025,UCM - AI Keyword Campaign - 2.6.2025 - 6.30.2025,Enabled,Responsive search ad,https://ai.cmu.edu/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Artificial Intelligence,--,AI Research & Innovation,--,Pioneering the Future of AI,--,Apply for CMU,--,Cutting-Edge Technology,--,Find Out More,--,The Future of AI Starts Here,--,AI & Machine Learning Research,--,Innovative AI,--,AI-Driven Solutions,--,AI Program Ranked No. 1,--,AI and Machine Learning,--,--,--,--,--,Carnegie Mellon University is the pioneer in artificial intelligence education.,--,Experience cutting-edge research and interdisciplinary learning.,--,"Explore cutting-edge advancements in machine learning, robotics, and AI ethics.",--,Explore CMU's Artificial Intelligence Programs and Get Started Today.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,home,--,,--,--,,"41,907",USD,1.14,0,0,"1,605",3.83%,0,0,0,0
Apr-25,4/14/2025,UCM - AI Keyword Campaign - 2.6.2025 - 6.30.2025,Enabled,Responsive search ad,https://ai.cmu.edu/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Artificial Intelligence,--,AI Research & Innovation,--,Pioneering the Future of AI,--,Apply for CMU,--,Cutting-Edge Technology,--,Find Out More,--,The Future of AI Starts Here,--,AI & Machine Learning Research,--,Innovative AI,--,AI-Driven Solutions,--,AI Program Ranked No. 1,--,AI and Machine Learning,--,--,--,--,--,Carnegie Mellon University is the pioneer in artificial intelligence education.,--,Experience cutting-edge research and interdisciplinary learning.,--,"Explore cutting-edge advancements in machine learning, robotics, and AI ethics.",--,Explore CMU's Artificial Intelligence Programs and Get Started Today.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,home,--,,--,--,,"47,710",USD,1.09,0,0,"1,627",3.41%,0,0,0,0
Apr-25,4/21/2025,UCM - AI Keyword Campaign - 2.6.2025 - 6.30.2025,Enabled,Responsive search ad,https://ai.cmu.edu/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Artificial Intelligence,--,AI Research & Innovation,--,Pioneering the Future of AI,--,Apply for CMU,--,Cutting-Edge Technology,--,Find Out More,--,The Future of AI Starts Here,--,AI & Machine Learning Research,--,Innovative AI,--,AI-Driven Solutions,--,AI Program Ranked No. 1,--,AI and Machine Learning,--,--,--,--,--,Carnegie Mellon University is the pioneer in artificial intelligence education.,--,Experience cutting-edge research and interdisciplinary learning.,--,"Explore cutting-edge advancements in machine learning, robotics, and AI ethics.",--,Explore CMU's Artificial Intelligence Programs and Get Started Today.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,home,--,,--,--,,"52,253",USD,1.07,0,0,"1,676",3.21%,0.00%,0.00%,0.00%,0.00%
Apr-25,4/28/2025,UCM - AI Keyword Campaign - 2.6.2025 - 6.30.2025,Enabled,Responsive search ad,https://ai.cmu.edu/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Artificial Intelligence,--,AI Research & Innovation,--,Pioneering the Future of AI,--,Apply for CMU,--,Cutting-Edge Technology,--,Find Out More,--,The Future of AI Starts Here,--,AI & Machine Learning Research,--,Innovative AI,--,AI-Driven Solutions,--,AI Program Ranked No. 1,--,AI and Machine Learning,--,--,--,--,--,Carnegie Mellon University is the pioneer in artificial intelligence education.,--,Experience cutting-edge research and interdisciplinary learning.,--,"Explore cutting-edge advancements in machine learning, robotics, and AI ethics.",--,Explore CMU's Artificial Intelligence Programs and Get Started Today.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,home,--,,--,--,,"23,107",USD,1.05,0,0,690,2.99%,0,0,0,0
Apr-25,3/31/2025,UCM - Podcast - S2 E1 - Healing Intelligence Pt. 1 - 4.1-5.1,Paused,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-1-healing-with-intelligence-part-1-ai-and-robots-saving-lives,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Season 2 Episode 1,--,Where What If Becomes What's Next Podcast,--,Healing with Intelligence Part 1: AI and Robots Saving Lives - Carnegie Mellon University,--,Healing with Intelligence Part 1: AI and Robots Saving Lives,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,S2 E1,--,--,--,,--,--,,"286,718",USD,0.13,136,0.05%,"7,004",2.44%,34.22%,16.40%,11.37%,7.95%
Apr-25,4/7/2025,UCM - Podcast - S2 E1 - Healing Intelligence Pt. 1 - 4.1-5.1,Paused,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-1-healing-with-intelligence-part-1-ai-and-robots-saving-lives,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Season 2 Episode 1,--,Where What If Becomes What's Next Podcast,--,Healing with Intelligence Part 1: AI and Robots Saving Lives - Carnegie Mellon University,--,Healing with Intelligence Part 1: AI and Robots Saving Lives,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,S2 E1,--,--,--,,--,--,,"312,347",USD,0.1,"4,958",1.59%,"11,518",3.69%,15.53%,7.89%,5.16%,3.64%
Apr-25,4/14/2025,UCM - Podcast - S2 E1 - Healing Intelligence Pt. 1 - 4.1-5.1,Paused,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-1-healing-with-intelligence-part-1-ai-and-robots-saving-lives,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Season 2 Episode 1,--,Where What If Becomes What's Next Podcast,--,Healing with Intelligence Part 1: AI and Robots Saving Lives - Carnegie Mellon University,--,Healing with Intelligence Part 1: AI and Robots Saving Lives,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,S2 E1,--,--,--,,--,--,,"227,211",USD,0.1,"16,259",7.16%,"11,505",5.06%,32.97%,15.44%,10.36%,7.91%
Apr-25,4/21/2025,UCM - Podcast - S2 E1 - Healing Intelligence Pt. 1 - 4.1-5.1,Paused,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-1-healing-with-intelligence-part-1-ai-and-robots-saving-lives,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Season 2 Episode 1,--,Where What If Becomes What's Next Podcast,--,Healing with Intelligence Part 1: AI and Robots Saving Lives - Carnegie Mellon University,--,Healing with Intelligence Part 1: AI and Robots Saving Lives,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,S2 E1,--,--,--,,--,--,,"223,771",USD,0.12,"6,994",3.13%,"6,958",3.11%,45.09%,27.14%,19.47%,15.01%
Apr-25,4/28/2025,UCM - Podcast - S2 E1 - Healing Intelligence Pt. 1 - 4.1-5.1,Paused,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-1-healing-with-intelligence-part-1-ai-and-robots-saving-lives,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Season 2 Episode 1,--,Where What If Becomes What's Next Podcast,--,Healing with Intelligence Part 1: AI and Robots Saving Lives - Carnegie Mellon University,--,Healing with Intelligence Part 1: AI and Robots Saving Lives,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,S2 E1,--,--,--,,--,--,,"211,441",USD,0.12,"3,944",1.87%,"6,330",2.99%,44.59%,26.99%,19.57%,16.22%
Apr-25,4/7/2025,UCM - Podcast - S2 E2 - Healing Intelligence Pt. 2 - 4.10-5.10,Enabled,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-2-healing-with-intelligence-part-2-quantum-science-diagnoses-diseases-faster-better,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Listen to the Where What If Becomes What's Next Season 2 Episode 2,--,Healing with Intelligence Part 2,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad ep 2,--,--,--,,--,--,,"190,196",USD,0.13,"5,043",2.65%,"4,689",2.47%,34.00%,13.05%,8.84%,6.75%
Apr-25,4/14/2025,UCM - Podcast - S2 E2 - Healing Intelligence Pt. 2 - 4.10-5.10,Enabled,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-2-healing-with-intelligence-part-2-quantum-science-diagnoses-diseases-faster-better,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Listen to the Where What If Becomes What's Next Season 2 Episode 2,--,Healing with Intelligence Part 2,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad ep 2,--,--,--,,--,--,,"330,739",USD,0.13,"24,156",7.30%,"8,787",2.66%,27.48%,11.01%,7.62%,5.95%
Apr-25,4/21/2025,UCM - Podcast - S2 E2 - Healing Intelligence Pt. 2 - 4.10-5.10,Enabled,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-2-healing-with-intelligence-part-2-quantum-science-diagnoses-diseases-faster-better,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Listen to the Where What If Becomes What's Next Season 2 Episode 2,--,Healing with Intelligence Part 2,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad ep 2,--,--,--,,--,--,,"382,064",USD,0.12,195,0.05%,"9,574",2.51%,7.53%,2.97%,1.93%,1.48%
Apr-25,4/28/2025,UCM - Podcast - S2 E2 - Healing Intelligence Pt. 2 - 4.10-5.10,Enabled,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-2-healing-with-intelligence-part-2-quantum-science-diagnoses-diseases-faster-better,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Carnegie Mellon University,--,Healing with Intelligence Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Listen to the Where What If Becomes What's Next Season 2 Episode 2,--,Healing with Intelligence Part 2,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad ep 2,--,--,--,,--,--,,"166,372",USD,0.11,240,0.14%,"4,305",2.59%,16.00%,5.96%,3.85%,2.85%
Apr-25,4/28/2025,UCM - Podcast - S2 E3 - What’s Next for Theater Arts - 4.29-5.29,Enabled,Demand Gen video ad,https://www.cmu.edu/whats-next-podcast/all-episodes/s2-episode-3-curtain-whats-next-theater-arts,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,Curtain Up: What's Next for Theater Arts,--,What's Next for Theater Arts,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next Podcast,--,Curtain Up: What's Next for Theater Arts,--,--,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,podcast,episode3,,--,--,,"105,552",USD,0.12,85,0.08%,"2,098",1.99%,31.22%,13.62%,8.47%,7.28%
May-25,4/28/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"14,022",USD,0.34,0,0,"1,791",12.77%,0,0,0,0
May-25,5/5/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"26,846",USD,0.32,0,0,"3,322",12.37%,0.00%,0.00%,0.00%,0.00%
May-25,5/12/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"31,219",USD,0.4,0,0,"2,697",8.64%,0,0,0,0
May-25,5/19/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"22,021",USD,0.64,0,0,"1,477",6.71%,0,0,0,0
May-25,5/26/2025,UCM - Branded Keyword Campaign - 11.11.2024  - 6.30.2025,Enabled,Responsive search ad,https://www.cmu.edu,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Pittsburgh's Top University,--,World-Class Programs,--,CMU Rankings,--,Innovative Research,--,Global Impact,--,Explore what's possible,--,Top Research Institute,--,World-Class University,--,Leading Innovation in AI,--,Groundbreaking Research,--,CMU Shaping the Future,--,--,--,--,--,--,--,Carnegie Mellon: Where bold research and innovation define the future of technology.,--,"Discover CMU—leading the world in AI, robotics, and transformative breakthroughs.",--,Join CMU’s legacy of excellence in pioneering research and world-changing discoveries.,--,"A global leader in arts, sciences, and research that shapes innovation and creativity.",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,,"21,372",USD,0.68,0,0,"1,294",6.05%,0,0,0,0
May-25,4/28/2025,UCM - Brand Awareness - Expert - Video - 2.1.2025-6.30.2025,Enabled,Demand Gen video ad,https://ai.cmu.edu/research-and-policy-impact,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,AI at CMU,--,AI Research at CMU,--,Learn more about AI at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Carnegie Mellon’s AI research is solving global challenges and redefining what’s possible.,--,AI Research At CMU: Building Systems That Matter,--,CMU is shaping the future of AI with cutting-edge research and real-world impact.,--,--,--,--,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Expert 30sec,--,--,--,,--,--,,"692,358",USD,0.1,"2,394",0.35%,"18,804",2.72%,7.34%,3.21%,2.22%,1.72%
May-25,5/5/2025,UCM - Brand Awareness - Expert - Video - 2.1.2025-6.30.2025,Enabled,Demand Gen video ad,https://ai.cmu.edu/research-and-policy-impact,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,AI at CMU,--,AI Research at CMU,--,Learn more about AI at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Carnegie Mellon’s AI research is solving global challenges and redefining what’s possible.,--,AI Research At CMU: Building Systems That Matter,--,CMU is shaping the future of AI with cutting-edge research and real-world impact.,--,--,--,--,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Expert 30sec,--,--,--,,--,--,,"1,418,207",USD,0.11,"12,598",0.89%,"28,291",1.99%,2.78%,1.30%,0.82%,0.54%
May-25,5/12/2025,UCM - Brand Awareness - Expert - Video - 2.1.2025-6.30.2025,Enabled,Demand Gen video ad,https://ai.cmu.edu/research-and-policy-impact,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,AI at CMU,--,AI Research at CMU,--,Learn more about AI at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Carnegie Mellon’s AI research is solving global challenges and redefining what’s possible.,--,AI Research At CMU: Building Systems That Matter,--,CMU is shaping the future of AI with cutting-edge research and real-world impact.,--,--,--,--,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Expert 30sec,--,--,--,,--,--,,"1,550,910",USD,0.14,"79,034",5.10%,"22,436",1.45%,12.15%,7.20%,5.81%,5.00%
May-25,5/19/2025,UCM - Brand Awareness - Expert - Video - 2.1.2025-6.30.2025,Enabled,Demand Gen video ad,https://ai.cmu.edu/research-and-policy-impact,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,AI at CMU,--,AI Research at CMU,--,Learn more about AI at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Carnegie Mellon’s AI research is solving global challenges and redefining what’s possible.,--,AI Research At CMU: Building Systems That Matter,--,CMU is shaping the future of AI with cutting-edge research and real-world impact.,--,--,--,--,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Expert 30sec,--,--,--,,--,--,,"1,396,114",USD,0.14,"82,936",5.94%,"22,496",1.61%,14.30%,8.73%,7.12%,6.16%
May-25,5/26/2025,UCM - Brand Awareness - Expert - Video - 2.1.2025-6.30.2025,Enabled,Demand Gen video ad,https://ai.cmu.edu/research-and-policy-impact,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,AI at CMU,--,AI Research at CMU,--,Learn more about AI at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Carnegie Mellon’s AI research is solving global challenges and redefining what’s possible.,--,AI Research At CMU: Building Systems That Matter,--,CMU is shaping the future of AI with cutting-edge research and real-world impact.,--,--,--,--,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Expert 30sec,--,--,--,,--,--,,"1,011,991",USD,0.12,"39,314",3.88%,"21,725",2.15%,13.71%,9.31%,7.76%,6.77%
May-25,4/28/2025,UCM - Brand Awareness - Anthem - Video - 2.1.2025 - 6.30.2025,Enabled,Demand Gen video ad,https://www.cmu.edu/work-that-matters/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Work that matters at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,"Shaping the future through innovation, creativity, and collaboration.",--,Leading the way in innovation and creativity.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Anthem Video - 30, 15A, 15B",--,--,--,,--,--,,"432,059",USD,0.1,"9,062",2.10%,"19,301",4.47%,6.22%,1.30%,0.74%,0.42%
May-25,5/5/2025,UCM - Brand Awareness - Anthem - Video - 2.1.2025 - 6.30.2025,Enabled,Demand Gen video ad,https://www.cmu.edu/work-that-matters/,--,--,--,--,--,--,--,--,Carnegie Mellon University,--,Work that matters at CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious and passionate to deliver work that matters.,--,Transform your future at CMU—where ideas come to life through cutting-edge research.,--,"Shaping the future through innovation, creativity, and collaboration.",--,Leading the way in innovation and creativity.,--,Carnegie Mellon—where creativity and innovation create global impact.,--,--,1.56899E+11,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Anthem Video - 30, 15A, 15B",--,--,--,,--,--,,"522,814",USD,0.11,"24,991",4.78%,"30,089",5.76%,19.04%,7.33%,5.81%,4.91%
